id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,educ_binary
1472,0,1,11,26,10.0,11.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,0,26.0,97.0,1.0,0.0,9,6.90775537490845,81,0
1474,0,1,12,31,13.0,11.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,864,0,36.0,106.0,1.0,0.0,13,6.76157283782959,169,0
1475,0,1,13,32,,6.0,346581,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,613,0,43.0,109.0,1.0,1.0,13,6.41836500167847,169,1
1476,0,1,16,24,12.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,519,0,27.0,,1.0,1.0,2,6.2519040107727,4,1
1480,0,1,13,30,,,150105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,707,0,45.0,96.0,1.0,1.0,11,6.56103086471558,121,1
1485,0,1,13,26,10.0,10.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,818,1,26.0,79.0,1.0,1.0,7,6.706862449646,49,1
1486,0,1,10,25,10.0,12.0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,300,0,31.0,62.0,6.0,1.0,9,5.70378255844116,81,0
1490,1,1,16,30,9.0,9.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,1,47.0,110.0,1.0,1.0,8,6.55393362045288,64,1
1491,1,1,16,34,,12.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1322,0,47.0,117.0,1.0,1.0,12,7.1869010925293,144,1
1492,1,1,12,27,,12.0,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,380,1,25.0,72.0,1.0,0.0,9,5.94017124176025,81,0
1495,1,1,11,26,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,400,0,30.0,83.0,6.0,1.0,9,5.99146461486816,81,0
1496,1,1,11,25,,,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,498,0,22.0,99.0,1.0,1.0,8,6.21059989929199,64,0
1497,1,1,10,33,,11.0,167813,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,663,0,18.0,72.0,1.0,1.0,17,6.49677515029907,289,0
1498,1,1,10,33,8.0,11.0,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,600,0,29.0,88.0,5.0,0.0,17,6.39692974090576,289,0
1499,1,1,18,32,16.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1034,0,48.0,123.0,1.0,1.0,8,6.94119024276733,64,1
1502,1,1,14,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1079,0,23.0,91.0,6.0,1.0,5,6.98378992080688,25,1
1503,1,1,18,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,400,0,31.0,98.0,6.0,1.0,0,5.99146461486816,0,1
1504,1,1,16,33,13.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,37.0,119.0,6.0,0.0,11,6.46302938461304,121,1
1506,1,1,12,32,,8.0,358351,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,620,0,33.0,87.0,1.0,0.0,14,6.4297194480896,196,0
1508,1,1,17,30,12.0,11.0,538123,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,49.0,121.0,4.0,1.0,7,6.17586708068848,49,1
1510,1,1,16,33,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1058,0,41.0,,6.0,1.0,11,6.96413564682007,121,1
1511,1,1,12,26,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,545,0,33.0,112.0,1.0,1.0,8,6.30078601837158,64,0
1512,1,1,14,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,786,0,38.0,113.0,6.0,1.0,6,6.66695690155029,36,1
1513,1,1,18,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,485,0,38.0,125.0,6.0,1.0,1,6.18414878845215,1,1
1514,1,1,14,34,11.0,11.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,722,1,45.0,121.0,1.0,1.0,14,6.58202505111694,196,1
1515,1,1,15,28,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,695,0,47.0,128.0,1.0,1.0,7,6.54391193389893,49,1
1516,1,1,15,34,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,549,0,41.0,,4.0,1.0,13,6.30809831619263,169,1
1517,1,1,15,32,15.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,36.0,103.0,1.0,1.0,11,6.67582321166992,121,1
1518,1,1,16,33,18.0,16.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1923,0,48.0,99.0,1.0,1.0,11,7.56164169311523,121,1
1520,1,1,15,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,40.0,101.0,1.0,1.0,12,6.67582321166992,144,1
1521,0,1,15,28,,,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,900,0,34.0,117.0,5.0,1.0,7,6.80239486694336,49,1
1523,0,1,14,32,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,654,0,41.0,109.0,1.0,1.0,12,6.4831075668335,144,1
1526,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,46.0,73.0,6.0,1.0,9,6.24027585983276,81,0
1528,0,1,14,29,,12.0,538123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,384,1,38.0,88.0,4.0,1.0,9,5.9506425857544,81,1
1529,0,1,16,27,16.0,16.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,500,0,27.0,116.0,1.0,1.0,5,6.21460819244385,25,1
1530,0,1,15,25,12.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,601,1,40.0,137.0,6.0,1.0,4,6.39859485626221,16,1
1531,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,438,0,40.0,105.0,1.0,1.0,9,6.08221912384033,81,0
1532,0,1,12,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,42.0,98.0,6.0,1.0,7,6.21460819244385,49,0
1535,0,1,18,33,,18.0,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1264,0,47.0,122.0,1.0,1.0,9,7.14203643798828,81,1
1536,0,1,14,26,12.0,14.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,747,0,43.0,104.0,1.0,1.0,6,6.61606502532959,36,1
1537,0,1,14,27,12.0,12.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,29.0,78.0,1.0,1.0,7,6.24027585983276,49,1
1539,0,1,12,33,,,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,700,0,43.0,104.0,1.0,,15,6.55108022689819,225,0
1541,0,1,16,29,14.0,12.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,672,0,38.0,93.0,1.0,1.0,7,6.51025819778442,49,1
1542,0,1,17,30,,,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,983,1,39.0,87.0,6.0,1.0,7,6.89060926437378,49,1
1543,0,1,13,29,12.0,12.0,538123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,35.0,101.0,1.0,1.0,10,5.3936276435852,100,1
1544,0,1,18,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,39.0,134.0,1.0,1.0,9,7.09174203872681,81,1
1545,0,1,12,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667,0,39.0,85.0,1.0,1.0,12,6.50278997421265,144,0
1548,0,1,14,28,,,117131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,838,0,41.0,,1.0,1.0,8,6.73101806640625,64,1
1551,0,1,15,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444,1,36.0,104.0,1.0,1.0,4,6.09582471847534,16,1
1554,0,1,12,25,10.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,0,25.0,104.0,6.0,1.0,7,6.29710912704468,49,0
1555,0,1,14,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,505,0,41.0,,1.0,1.0,10,6.22455835342407,100,1
1556,0,1,12,31,,,484311,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,797,0,37.0,107.0,1.0,1.0,13,6.68085479736328,169,0
1557,0,1,9,24,10.0,8.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,357,0,18.0,,1.0,1.0,9,5.87773561477661,81,0
1558,0,1,12,27,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,30.0,93.0,1.0,1.0,9,6.21460819244385,81,0
1559,0,1,12,34,,8.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,47.0,,1.0,1.0,16,6.86901426315308,256,0
1560,0,1,11,28,6.0,5.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,350,0,31.0,94.0,6.0,1.0,11,5.85793304443359,121,0
1561,0,1,15,24,6.0,5.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,313,0,35.0,,6.0,1.0,3,5.74620342254639,9,1
1562,0,1,16,24,17.0,13.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,117,1,34.0,,1.0,1.0,2,4.76217412948608,4,1
1563,0,1,12,33,10.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,726,0,48.0,109.0,1.0,1.0,15,6.58755016326904,225,0
1564,0,1,13,33,,11.0,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,536,0,31.0,119.0,1.0,0.0,14,6.28413438796997,196,1
1565,0,1,13,26,12.0,12.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,532,0,29.0,98.0,1.0,1.0,7,6.2766432762146,49,1
1566,0,1,17,28,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,428,1,32.0,103.0,1.0,1.0,5,6.0591230392456,25,1
1569,0,1,16,34,15.0,13.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1094,0,50.0,,1.0,1.0,12,6.99759578704834,144,1
1570,0,1,12,33,,9.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1925,0,45.0,,1.0,1.0,15,7.56268119812012,225,0
1571,0,1,18,32,10.0,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,850,0,36.0,112.0,1.0,1.0,8,6.74523639678955,64,1
1574,0,1,12,24,11.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,365,0,34.0,,6.0,1.0,6,5.89989757537842,36,0
1575,0,1,16,26,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,474,0,29.0,104.0,6.0,1.0,4,6.16120719909668,16,1
1576,0,1,13,26,11.0,10.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,33.0,96.0,1.0,0.0,7,6.48616075515747,49,1
1577,0,1,12,25,11.0,10.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,440,0,22.0,,6.0,0.0,7,6.0867748260498,49,0
1578,0,1,14,25,10.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,38.0,102.0,1.0,1.0,5,6.13556480407715,25,1
1579,0,0,16,28,9.0,,358554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,41.0,103.0,1.0,1.0,6,6.51174545288086,36,1
1580,0,0,12,24,12.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1150,0,16.0,,1.0,1.0,6,7.0475172996521,36,0
1582,0,0,12,31,,,139912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,37.0,95.0,4.0,0.0,13,6.68461179733276,169,0
1584,0,0,12,25,,12.0,88097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,460,0,23.0,,6.0,1.0,7,6.13122653961182,49,0
1586,1,0,12,26,,,358554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,334,0,31.0,93.0,1.0,1.0,8,5.81114101409912,64,0
1587,1,0,13,26,6.0,8.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,0,35.0,122.0,1.0,1.0,7,6.55393362045288,49,1
1588,1,0,12,25,6.0,8.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,524,0,37.0,107.0,4.0,1.0,7,6.2614917755127,49,0
1591,0,1,7,33,,8.0,398168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,667,0,37.0,,1.0,1.0,20,6.50278997421265,400,0
1594,0,1,18,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,48.0,,1.0,1.0,2,6.46302938461304,4,1
1595,0,1,12,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,40.0,,1.0,1.0,6,6.68461179733276,36,0
1597,1,1,12,32,,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,30.0,97.0,1.0,0.0,14,6.35784244537354,196,0
1599,1,1,18,32,12.0,12.0,87597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,423,0,41.0,115.0,1.0,1.0,8,6.04737234115601,64,1
1600,1,1,18,29,,,118387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,874,0,42.0,120.0,1.0,1.0,5,6.77308034896851,25,1
1601,1,1,15,28,,12.0,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,640,0,29.0,103.0,1.0,0.0,7,6.46146821975708,49,1
1604,0,0,16,29,12.0,14.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1101,0,41.0,106.0,1.0,1.0,7,7.00397396087646,49,1
1605,0,0,16,26,12.0,14.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,649,0,32.0,96.0,1.0,1.0,4,6.47543287277222,16,1
1606,0,0,12,26,8.0,8.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,450,0,39.0,114.0,1.0,1.0,8,6.10924768447876,64,0
1607,0,0,12,33,,9.0,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,924,0,37.0,,4.0,1.0,15,6.82871198654175,225,0
1608,0,0,11,27,,9.0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,698,0,33.0,86.0,1.0,1.0,10,6.54821920394897,100,0
1609,0,0,15,34,,,580891,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,505,1,27.0,78.0,1.0,1.0,13,6.22455835342407,169,1
1610,0,0,16,28,12.0,13.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,556,0,38.0,110.0,1.0,1.0,6,6.32076835632324,36,1
1611,0,0,17,25,12.0,13.0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,375,1,37.0,132.0,6.0,1.0,2,5.92692613601685,4,1
1612,0,0,15,28,12.0,12.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,673,0,34.0,126.0,1.0,1.0,7,6.51174545288086,49,1
1613,0,0,13,30,8.0,8.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,308,0,36.0,102.0,1.0,1.0,11,5.73009967803955,121,1
1614,0,0,12,34,12.0,12.0,346581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,585,0,41.0,87.0,1.0,1.0,16,6.37161207199097,256,0
1615,0,0,12,24,12.0,13.0,387287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,781,0,31.0,89.0,4.0,1.0,6,6.6605749130249,36,0
1620,0,1,12,27,,8.0,364640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,40.0,106.0,1.0,1.0,9,6.48616075515747,81,0
1621,0,1,12,28,8.0,5.0,405155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,423,0,43.0,100.0,1.0,1.0,10,6.04737234115601,100,0
1624,0,1,16,28,12.0,12.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1282,0,26.0,98.0,1.0,1.0,6,7.15617656707764,36,1
1627,0,1,12,25,11.0,12.0,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,30.0,97.0,1.0,1.0,7,6.86901426315308,49,0
1628,0,1,12,30,4.0,16.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,38.0,111.0,1.0,1.0,12,6.68461179733276,144,0
1630,0,1,12,33,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,40.0,100.0,1.0,1.0,15,6.62007331848145,225,0
1631,0,1,18,29,12.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,647,0,39.0,110.0,4.0,1.0,5,6.47234630584717,25,1
1632,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,938,0,38.0,114.0,4.0,1.0,11,6.84375,121,0
1633,0,1,17,28,17.0,12.0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,537,1,43.0,135.0,4.0,1.0,5,6.28599786758423,25,1
1637,0,1,15,24,13.0,16.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,290,1,39.0,121.0,6.0,1.0,3,5.6698808670044,9,1
1638,0,1,12,29,6.0,8.0,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,192,0,33.0,95.0,1.0,0.0,11,5.2574954032898,121,0
1639,0,1,18,30,,,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,818,0,35.0,116.0,1.0,1.0,6,6.706862449646,36,1
1640,0,1,18,30,,13.0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,813,0,45.0,98.0,1.0,1.0,6,6.70073127746582,36,1
1641,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,0,28.0,90.0,1.0,1.0,11,6.58892631530762,121,0
1643,0,1,12,24,10.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1125,0,33.0,116.0,1.0,1.0,6,7.02553844451904,36,0
1645,0,1,17,28,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,615,1,32.0,110.0,1.0,1.0,5,6.42162227630615,25,1
1646,0,1,12,26,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,403,0,23.0,97.0,6.0,0.0,8,5.99893665313721,64,0
1647,0,1,11,26,8.0,9.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,24.0,89.0,1.0,1.0,9,6.55819797515869,81,0
1648,0,1,15,27,11.0,12.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,337,1,33.0,105.0,1.0,1.0,6,5.8200831413269,36,1
1649,0,1,17,28,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,44.0,117.0,1.0,0.0,5,6.7250337600708,25,1
1650,0,1,17,26,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,192,1,37.0,75.0,1.0,1.0,3,5.2574954032898,9,1
1653,0,1,12,26,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,730,0,23.0,87.0,1.0,0.0,8,6.59304475784302,64,0
1654,0,1,10,26,9.0,11.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542,0,23.0,74.0,1.0,1.0,10,6.29526615142822,100,0
1655,0,1,12,28,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,823,0,45.0,91.0,1.0,1.0,10,6.71295642852783,100,0
1656,0,1,12,26,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,438,0,38.0,90.0,1.0,1.0,8,6.08221912384033,64,0
1657,0,1,14,24,11.0,11.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735,0,27.0,,1.0,1.0,4,6.5998706817627,16,1
1658,0,1,16,24,14.0,12.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31.0,112.0,6.0,1.0,2,6.05678415298462,4,1
1660,0,1,12,30,11.0,12.0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,0,38.0,90.0,1.0,1.0,12,5.82894563674927,144,0
1665,0,1,13,34,14.0,11.0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,481,0,29.0,130.0,1.0,1.0,15,6.17586708068848,225,1
1666,0,1,16,32,10.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,51.0,108.0,1.0,1.0,10,6.70563888549805,100,1
1667,0,1,12,28,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,34.0,86.0,1.0,1.0,10,6.21460819244385,100,0
1669,0,1,12,25,,,87052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,543,0,30.0,101.0,1.0,0.0,7,6.29710912704468,49,0
1671,0,1,16,26,,11.0,373482,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,447,0,37.0,125.0,1.0,0.0,4,6.10255861282349,16,1
1675,0,1,15,25,,11.0,403411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,0,24.0,94.0,1.0,1.0,4,5.37989711761475,16,1
1677,0,1,8,26,3.0,6.0,91296,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,275,0,18.0,,1.0,0.0,12,5.61677122116089,144,0
1678,0,1,15,24,8.0,10.0,79842,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,352,1,22.0,109.0,5.0,0.0,3,5.86363124847412,9,1
1681,0,1,12,29,8.0,10.0,140950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,721,0,31.0,98.0,1.0,0.0,11,6.5806393623352,121,0
1682,0,1,12,27,3.0,8.0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1008,0,36.0,,1.0,1.0,9,6.91572332382202,81,0
1684,0,1,17,29,8.0,12.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,654,1,36.0,114.0,1.0,0.0,6,6.4831075668335,36,1
1685,0,1,16,26,,16.0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,803,0,27.0,125.0,1.0,1.0,4,6.6883544921875,16,1
1686,0,1,12,27,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,570,0,28.0,100.0,1.0,1.0,9,6.34563636779785,81,0
1688,0,1,16,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,29.0,104.0,1.0,1.0,3,6.39692974090576,9,1
1691,0,1,12,24,,,348558,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,645,0,35.0,,1.0,1.0,6,6.46925020217896,36,0
1692,0,1,13,26,14.0,10.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,450,0,35.0,112.0,1.0,1.0,7,6.10924768447876,49,1
1694,0,1,13,26,,2.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,445,0,27.0,100.0,6.0,0.0,7,6.09807443618774,49,1
1696,0,1,15,29,12.0,11.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,590,0,37.0,104.0,1.0,1.0,8,6.38012266159058,64,1
1697,0,1,14,25,8.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,721,0,35.0,97.0,1.0,1.0,5,6.5806393623352,25,1
1698,0,1,12,32,8.0,8.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,693,0,33.0,120.0,1.0,1.0,14,6.54102993011475,196,0
1699,0,1,13,26,8.0,8.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,529,0,38.0,134.0,6.0,1.0,7,6.27098846435547,49,1
1700,0,1,9,30,8.0,8.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,470,0,28.0,92.0,1.0,0.0,15,6.15273284912109,225,0
1701,0,1,16,26,16.0,13.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,34.0,129.0,1.0,1.0,4,6.17586708068848,16,1
1702,0,1,16,25,16.0,13.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,31.0,122.0,1.0,1.0,3,6.13556480407715,9,1
1703,0,1,17,33,6.0,9.0,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,554,1,45.0,,1.0,1.0,10,6.3171648979187,100,1
1704,0,1,14,32,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,865,0,42.0,118.0,4.0,0.0,12,6.76272964477539,144,1
1705,0,1,16,30,,12.0,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713,0,42.0,101.0,1.0,1.0,8,6.56948137283325,64,1
1706,0,1,12,24,,12.0,354474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740,0,37.0,107.0,1.0,1.0,6,6.60665035247803,36,0
1707,0,1,14,28,,10.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,,92.0,4.0,1.0,8,6.70563888549805,64,1
1708,0,1,12,34,11.0,12.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,0,37.0,92.0,1.0,1.0,16,6.51767110824585,256,0
1710,0,1,16,29,12.0,12.0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,797,1,43.0,121.0,1.0,1.0,7,6.68085479736328,49,1
1711,0,1,13,24,13.0,17.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,769,1,27.0,102.0,1.0,1.0,5,6.64509105682373,25,1
